File Version,Hardware Type,Model,Data Logger Name,Serial Number,Sample Rate,Total Alarms
1,4,EL-SIE-6+,EasyLog,2460e2015d28c007,900,0,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Pressure,3
4,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold

Reading,Date / Time (UTC),Channel 1 (°C),Channel 2 (%RH),Channel 3 (hPA),Channel 4 (°C),
13235,2023/07/23 11:40:35,24.32,48.1,997.38,12.64,
13236,2023/07/23 11:55:35,24.33,48.1,997.46,12.65,
13237,2023/07/23 12:10:35,24.33,48.1,997.65,12.65,
13238,2023/07/23 12:25:35,24.35,48.1,997.75,12.67,
13239,2023/07/23 12:40:35,24.38,48.1,997.84,12.70,
13240,2023/07/23 12:55:35,24.38,48.1,997.95,12.70,
13241,2023/07/23 13:10:35,24.40,48.1,997.93,12.71,
13242,2023/07/23 13:25:35,24.36,48.2,998.06,12.71,
13243,2023/07/23 13:40:35,24.38,48.2,998.20,12.73,
13244,2023/07/23 13:55:35,24.39,48.2,998.31,12.74,
13245,2023/07/23 14:10:35,24.41,48.2,998.30,12.75,
13246,2023/07/23 14:25:35,24.41,48.3,998.34,12.79,
13247,2023/07/23 14:40:35,24.40,48.3,998.40,12.78,
13248,2023/07/23 14:55:35,24.43,48.3,998.53,12.80,
13249,2023/07/23 15:10:35,24.43,48.3,998.58,12.80,
13250,2023/07/23 15:25:35,24.43,48.3,998.61,12.80,
13251,2023/07/23 15:40:35,24.45,48.3,998.72,12.82,
13252,2023/07/23 15:55:35,24.43,48.4,998.79,12.84,
13253,2023/07/23 16:10:35,24.45,48.4,998.80,12.85,
13254,2023/07/23 16:25:35,24.49,48.4,998.78,12.89,
13255,2023/07/23 16:40:35,24.46,48.4,998.86,12.86,
13256,2023/07/23 16:55:35,24.47,48.4,999.13,12.87,
13257,2023/07/23 17:10:35,24.46,48.4,999.21,12.86,
13258,2023/07/23 17:25:35,24.49,48.5,999.38,12.92,
13259,2023/07/23 17:40:35,24.50,48.5,999.43,12.93,
13260,2023/07/23 17:55:35,24.49,48.5,999.57,12.92,
13261,2023/07/23 18:10:35,24.50,48.5,999.65,12.93,
13262,2023/07/23 18:25:35,24.50,48.5,999.71,12.93,
13263,2023/07/23 18:40:35,24.51,48.5,999.73,12.94,
13264,2023/07/23 18:55:35,24.53,48.6,999.80,12.99,
13265,2023/07/23 19:10:35,24.53,48.6,1000.00,12.99,
13266,2023/07/23 19:25:35,24.51,48.6,1000.15,12.97,
13267,2023/07/23 19:40:35,24.53,48.6,1000.24,12.99,
13268,2023/07/23 19:55:35,24.53,48.6,1000.34,12.99,
13269,2023/07/23 20:10:35,24.54,48.6,1000.48,13.00,
13270,2023/07/23 20:25:35,24.51,48.6,1000.49,12.97,
13271,2023/07/23 20:40:35,24.50,48.6,1000.58,12.96,
13272,2023/07/23 20:55:35,24.49,48.6,1000.75,12.95,
13273,2023/07/23 21:10:35,24.49,48.6,1000.88,12.95,
13274,2023/07/23 21:25:35,24.47,48.6,1001.00,12.94,
13275,2023/07/23 21:40:35,24.49,48.6,1001.09,12.95,
13276,2023/07/23 21:55:35,24.43,48.6,1001.15,12.90,
13277,2023/07/23 22:10:35,24.43,48.6,1001.22,12.90,
13278,2023/07/23 22:25:35,24.41,48.6,1001.16,12.88,
13279,2023/07/23 22:40:35,24.41,48.5,1001.15,12.85,
13280,2023/07/23 22:55:35,24.38,48.5,1001.14,12.82,
13281,2023/07/23 23:10:35,24.36,48.5,1001.07,12.80,
13282,2023/07/23 23:25:35,24.33,48.4,1000.99,12.74,
13283,2023/07/23 23:40:35,24.35,48.4,1000.95,12.76,
13284,2023/07/23 23:55:35,24.30,48.4,1000.94,12.72,
13285,2023/07/24 00:10:35,24.29,48.3,1000.89,12.68,
13286,2023/07/24 00:25:35,24.28,48.3,1000.89,12.67,
13287,2023/07/24 00:40:35,24.28,48.2,1000.88,12.63,
13288,2023/07/24 00:55:35,24.25,48.1,1000.81,12.58,
13289,2023/07/24 01:10:35,24.23,48.0,1000.81,12.53,
13290,2023/07/24 01:25:35,24.23,48.0,1000.76,12.53,
13291,2023/07/24 01:40:35,24.20,47.9,1000.74,12.47,
13292,2023/07/24 01:55:35,24.22,47.9,1000.79,12.48,
13293,2023/07/24 02:10:35,24.19,47.8,1000.83,12.43,
13294,2023/07/24 02:25:35,24.16,47.7,1000.82,12.37,
13295,2023/07/24 02:40:35,24.18,47.7,1000.73,12.38,
13296,2023/07/24 02:55:35,24.16,47.6,1000.67,12.34,
13297,2023/07/24 03:10:35,24.16,47.6,1000.61,12.34,
13298,2023/07/24 03:25:35,24.14,47.5,1000.58,12.29,
13299,2023/07/24 03:40:35,24.14,47.4,1000.63,12.25,
13300,2023/07/24 03:55:35,24.11,47.4,1000.57,12.22,
13301,2023/07/24 04:10:35,24.11,47.4,1000.64,12.22,
13302,2023/07/24 04:25:35,24.11,47.3,1000.70,12.19,
13303,2023/07/24 04:40:35,24.09,47.2,1000.74,12.14,
13304,2023/07/24 04:55:35,24.09,47.2,1000.87,12.14,
13305,2023/07/24 05:10:35,24.06,47.2,1000.93,12.12,
13306,2023/07/24 05:25:35,24.08,47.1,1000.87,12.10,
13307,2023/07/24 05:40:35,24.06,47.1,1000.96,12.08,
13308,2023/07/24 05:55:35,24.11,47.1,1000.99,12.13,
13309,2023/07/24 06:10:35,24.11,47.1,1001.03,12.13,
13310,2023/07/24 06:25:35,24.16,47.1,1001.06,12.17,
13311,2023/07/24 06:40:35,24.16,47.2,1001.05,12.21,
13312,2023/07/24 06:55:35,24.20,47.2,1001.04,12.24,
13313,2023/07/24 07:10:35,24.25,47.3,1001.10,12.32,
13314,2023/07/24 07:25:35,24.22,47.3,1001.17,12.29,
13315,2023/07/24 07:40:35,24.05,47.3,1001.17,12.14,
13316,2023/07/24 07:55:35,23.92,47.1,1001.20,11.96,
13317,2023/07/24 08:10:35,23.78,47.0,1001.11,11.79,
13318,2023/07/24 08:25:35,23.68,46.8,1001.10,11.64,
13319,2023/07/24 08:40:35,23.59,46.7,1001.10,11.53,
13320,2023/07/24 08:55:35,23.55,46.6,1000.97,11.46,
13321,2023/07/24 09:10:35,23.48,46.5,1001.03,11.36,
13322,2023/07/24 09:25:35,23.41,46.4,1000.98,11.26,
13323,2023/07/24 09:40:35,23.37,46.2,1000.86,11.16,
13324,2023/07/24 09:55:35,23.30,46.1,1000.85,11.07,
13325,2023/07/24 10:10:35,23.25,45.9,1000.87,10.96,
13326,2023/07/24 10:25:35,23.18,45.8,1000.93,10.86,
13327,2023/07/24 10:40:35,23.17,45.6,1000.88,10.78,
13328,2023/07/24 10:55:35,23.14,45.5,1000.81,10.72,
13329,2023/07/24 11:10:35,23.10,45.3,1000.84,10.62,
13330,2023/07/24 11:25:35,23.05,45.2,1000.85,10.54,
13331,2023/07/24 11:40:35,23.09,45.1,1000.85,10.54,
13332,2023/07/24 11:55:35,23.04,45.0,1000.91,10.47,
13333,2023/07/24 12:10:35,23.01,44.9,1001.03,10.40,
13334,2023/07/24 12:25:35,23.00,44.8,1001.02,10.36,
13335,2023/07/24 12:40:35,22.95,44.7,1000.97,10.28,
13336,2023/07/24 12:55:35,22.93,44.6,1000.92,10.23,
13337,2023/07/24 13:10:35,22.94,44.5,1000.86,10.21,
13338,2023/07/24 13:25:35,22.90,44.4,1000.75,10.14,
13339,2023/07/24 13:40:35,22.89,44.4,1000.64,10.13,
13340,2023/07/24 13:55:35,22.90,44.3,1000.59,10.10,
